OTU	Sample	Abundance	Kingdom	Phylum	Class
Otu02735	28	2.5538124771981	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	23	2.39578342117873	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	27	2.22551928783383	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	22	2.03417412530513	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	25	1.03412616339193	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	20	0.832639467110741	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	21	0.782472613458529	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	24	0.547345374931582	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	17	0.518403317781234	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	26	0.404694455685957	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	13	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	10	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	4	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	18	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	1	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	16	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	19	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu02735	8	0	Bacteria	Acetothermia	Acetothermia_unclassified
Otu00001	24	4260.53639846743	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	23	3531.86391950168	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	25	2960.18614270941	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	28	2068.95293688435	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	1	2041.8410041841	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	17	1656.81700362882	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	27	1585.3115727003	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	4	1580.72437077962	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	26	1462.16106839336	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	21	1216.74491392801	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	16	1113.29715061058	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	8	1021.9465648855	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	20	898.41798501249	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	22	735.964198535395	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	18	577.309717568215	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	19	392.597087378641	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	10	261.869436201781	Bacteria	Actinobacteria	Acidimicrobiia
Otu00001	13	139.664804469274	Bacteria	Actinobacteria	Acidimicrobiia
Otu00200	13	1031.6573556797	Bacteria	Acidobacteria	Acidobacteria
Otu00200	10	451.780415430267	Bacteria	Acidobacteria	Acidobacteria
Otu00200	16	355.495251017639	Bacteria	Acidobacteria	Acidobacteria
Otu00200	25	175.284384694933	Bacteria	Acidobacteria	Acidobacteria
Otu00200	18	164.672091910005	Bacteria	Acidobacteria	Acidobacteria
Otu00200	19	136.529126213592	Bacteria	Acidobacteria	Acidobacteria
Otu00200	23	122.664111164351	Bacteria	Acidobacteria	Acidobacteria
Otu00200	24	122.605363984674	Bacteria	Acidobacteria	Acidobacteria
Otu00200	17	105.754276827372	Bacteria	Acidobacteria	Acidobacteria
Otu00200	1	101.016138673042	Bacteria	Acidobacteria	Acidobacteria
Otu00200	27	95.6973293768546	Bacteria	Acidobacteria	Acidobacteria
Otu00200	8	85.4007633587786	Bacteria	Acidobacteria	Acidobacteria
Otu00200	20	76.6028309741882	Bacteria	Acidobacteria	Acidobacteria
Otu00200	26	74.0590853905302	Bacteria	Acidobacteria	Acidobacteria
Otu00200	21	69.2488262910798	Bacteria	Acidobacteria	Acidobacteria
Otu00200	4	63.8428483732351	Bacteria	Acidobacteria	Acidobacteria
Otu00200	22	59.8047192839707	Bacteria	Acidobacteria	Acidobacteria
Otu00200	28	59.4673476833273	Bacteria	Acidobacteria	Acidobacteria
Otu00026	16	1283.58208955224	Bacteria	Actinobacteria	Actinobacteria
Otu00026	17	1244.16796267496	Bacteria	Actinobacteria	Actinobacteria
Otu00026	8	849.236641221374	Bacteria	Actinobacteria	Actinobacteria
Otu00026	4	682.013505217925	Bacteria	Actinobacteria	Actinobacteria
Otu00026	23	530.42644944897	Bacteria	Actinobacteria	Actinobacteria
Otu00026	10	488.13056379822	Bacteria	Actinobacteria	Actinobacteria
Otu00026	1	438.732815301853	Bacteria	Actinobacteria	Actinobacteria
Otu00026	19	438.71359223301	Bacteria	Actinobacteria	Actinobacteria
Otu00026	24	333.333333333333	Bacteria	Actinobacteria	Actinobacteria
Otu00026	25	327.817993795243	Bacteria	Actinobacteria	Actinobacteria
Otu00026	18	291.5270464337	Bacteria	Actinobacteria	Actinobacteria
Otu00026	28	228.748631886173	Bacteria	Actinobacteria	Actinobacteria
Otu00026	22	183.889340927583	Bacteria	Actinobacteria	Actinobacteria
Otu00026	27	147.255192878338	Bacteria	Actinobacteria	Actinobacteria
Otu00026	13	146.182495344507	Bacteria	Actinobacteria	Actinobacteria
Otu00026	26	134.763253743424	Bacteria	Actinobacteria	Actinobacteria
Otu00026	21	123.630672926448	Bacteria	Actinobacteria	Actinobacteria
Otu00026	20	107.826810990841	Bacteria	Actinobacteria	Actinobacteria
Otu00033	23	312.889314805942	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	1	311.416616855947	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	4	279.312461632904	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	28	234.221087194455	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	17	116.640746500778	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	21	111.111111111111	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	8	108.301526717557	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	20	107.410491257286	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	24	103.448275862069	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	27	82.3442136498516	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	25	75.4912099276112	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	26	72.0356131121004	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	22	60.2115541090317	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	16	42.0624151967436	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	10	24.4807121661721	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	19	21.2378640776699	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	18	18.6692197223552	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00033	13	14.8975791433892	Bacteria	Actinobacteria	Actinobacteria_unclassified
Otu00002	25	3391.93381592554	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	10	2981.45400593472	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	23	2954.95927168184	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	24	2889.43623426382	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	16	2456.58073270014	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	13	2391.06145251397	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	4	2205.03376304481	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	1	2164.9731022116	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	20	2024.97918401332	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	17	1954.38050803525	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	27	1890.20771513353	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	8	1875.95419847328	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	21	1802.81690140845	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	28	1746.44290404962	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	26	1654.79562929988	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	22	1586.655817738	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	19	1297.93689320388	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00002	18	1152.22594542843	Bacteria	Proteobacteria	Alphaproteobacteria
Otu00021	16	2204.88466757124	Bacteria	Chloroflexi	Anaerolineae
Otu00021	13	1865.9217877095	Bacteria	Chloroflexi	Anaerolineae
Otu00021	19	1191.14077669903	Bacteria	Chloroflexi	Anaerolineae
Otu00021	10	1152.81899109792	Bacteria	Chloroflexi	Anaerolineae
Otu00021	17	1044.06428201141	Bacteria	Chloroflexi	Anaerolineae
Otu00021	18	910.483484921015	Bacteria	Chloroflexi	Anaerolineae
Otu00021	8	885.496183206107	Bacteria	Chloroflexi	Anaerolineae
Otu00021	1	575.01494321578	Bacteria	Chloroflexi	Anaerolineae
Otu00021	4	406.384284837324	Bacteria	Chloroflexi	Anaerolineae
Otu00021	20	297.66860949209	Bacteria	Chloroflexi	Anaerolineae
Otu00021	22	256.305939788446	Bacteria	Chloroflexi	Anaerolineae
Otu00021	21	226.525821596244	Bacteria	Chloroflexi	Anaerolineae
Otu00021	26	136.786726021854	Bacteria	Chloroflexi	Anaerolineae
Otu00021	27	96.4391691394659	Bacteria	Chloroflexi	Anaerolineae
Otu00021	25	88.4177869700104	Bacteria	Chloroflexi	Anaerolineae
Otu00021	28	85.7351331630792	Bacteria	Chloroflexi	Anaerolineae
Otu00021	23	72.8318160038333	Bacteria	Chloroflexi	Anaerolineae
Otu00021	24	35.5774493705528	Bacteria	Chloroflexi	Anaerolineae
Otu00042	19	919.296116504855	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	1	707.112970711297	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	18	620.87123025371	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	13	521.415270018622	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	16	489.823609226594	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	8	479.961832061069	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	10	390.207715133531	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	17	385.173665111457	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	4	313.689379987723	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	27	219.213649851632	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	26	131.930392553622	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	20	89.0924229808493	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	25	86.8665977249225	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	28	54.7245530828165	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	21	48.5133020344288	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	22	46.7860048820179	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	23	30.1868711068519	Bacteria	Chloroflexi	Ardenticatenia
Otu00042	24	15.8730158730159	Bacteria	Chloroflexi	Ardenticatenia
Otu00607	10	104.59940652819	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	13	95.903165735568	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	19	50.3640776699029	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	17	49.7667185069985	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	18	27.2857826711345	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	20	25.811823480433	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	22	10.9845402766477	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	8	10.9732824427481	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	16	8.81953867028494	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	1	4.78182904961148	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	25	4.6535677352637	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	21	4.30359937402191	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	4	2.45549416820135	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	27	2.22551928783383	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	26	2.02347227842979	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	28	1.09449106165633	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	23	0.479156684235745	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu00607	24	0	Bacteria	Armatimonadetes	Armatimonadetes_unclassified
Otu01174	26	14.9736948603804	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	27	11.8694362017804	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	28	5.10762495439621	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	21	1.56494522691706	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	25	0.517063081695967	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	4	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	17	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	18	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	13	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	19	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	23	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	1	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	20	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	8	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	16	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	22	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	24	0	Bacteria	Proteobacteria	BJGMM-U27
Otu01174	10	0	Bacteria	Proteobacteria	BJGMM-U27
Otu00047	24	1631.63656267105	Bacteria	Firmicutes	Bacilli
Otu00047	23	623.382846190704	Bacteria	Firmicutes	Bacilli
Otu00047	28	595.403137541044	Bacteria	Firmicutes	Bacilli
Otu00047	17	582.166925868326	Bacteria	Firmicutes	Bacilli
Otu00047	19	479.97572815534	Bacteria	Firmicutes	Bacilli
Otu00047	25	462.771458117891	Bacteria	Firmicutes	Bacilli
Otu00047	8	447.041984732825	Bacteria	Firmicutes	Bacilli
Otu00047	18	350.885591191958	Bacteria	Firmicutes	Bacilli
Otu00047	26	282.881424524484	Bacteria	Firmicutes	Bacilli
Otu00047	27	248.887240356083	Bacteria	Firmicutes	Bacilli
Otu00047	13	206.703910614525	Bacteria	Firmicutes	Bacilli
Otu00047	16	187.924016282225	Bacteria	Firmicutes	Bacilli
Otu00047	4	166.973603437692	Bacteria	Firmicutes	Bacilli
Otu00047	1	147.041243275553	Bacteria	Firmicutes	Bacilli
Otu00047	10	131.305637982196	Bacteria	Firmicutes	Bacilli
Otu00047	21	121.283255086072	Bacteria	Firmicutes	Bacilli
Otu00047	20	120.732722731057	Bacteria	Firmicutes	Bacilli
Otu00047	22	81.3669650122051	Bacteria	Firmicutes	Bacilli
Otu00010	1	2428.57142857143	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	17	1522.0321410057	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	8	1486.1641221374	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	4	803.560466543892	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	18	647.678314983246	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	19	630.461165048544	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	27	499.629080118694	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	26	374.747065965196	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	20	332.639467110741	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	13	331.47113594041	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	21	296.948356807512	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	16	288.331071913162	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	25	276.628748707342	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	22	274.613506916192	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	28	232.761765778913	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	10	212.166172106825	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	24	209.085933223864	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00010	23	169.142309535218	Bacteria	Bacteria_unclassified	Bacteria_unclassified
Otu00318	21	39.906103286385	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	20	36.6361365528726	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	22	26.4442636289666	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	28	18.2415176942722	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	26	17.8065560501821	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	27	15.9495548961424	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	18	10.5313547151747	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	24	9.85221674876848	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	19	7.28155339805825	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	25	4.6535677352637	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	10	4.45103857566766	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	4	3.06936771025169	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	23	2.87494010541447	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	13	0.931098696461825	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	17	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	16	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	1	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00318	8	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2
Otu00160	28	111.27325793506	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	21	87.245696400626	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	20	86.1781848459617	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	22	79.739625711961	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	27	77.893175074184	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	26	68.3933630109268	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	23	57.4988021082894	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	4	41.743400859423	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	13	40.9683426443203	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	25	35.6773526370217	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	24	32.2933771209633	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	1	28.0932456664674	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	18	26.8070847295357	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	16	24.4233378561737	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	19	23.6650485436893	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	10	8.16023738872404	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	8	6.20229007633588	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00160	17	2.59201658890617	Bacteria	Bacteroidetes	Bacteroidetes_unclassified
Otu00512	4	95.7642725598527	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	13	94.9720670391062	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	16	43.4192672998643	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	10	20.0296735905045	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	1	19.7250448296473	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	20	16.2364696086595	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	22	10.9845402766477	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	28	9.12075884713608	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	18	8.61656294877932	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	26	8.4985835694051	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	8	8.11068702290076	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	21	6.25978090766823	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	27	5.19287833827893	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	23	4.31241015812171	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	24	3.83141762452107	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	17	3.1104199066874	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	25	2.06825232678387	Bacteria	Bacteroidetes	Bacteroidia
Otu00512	19	0.606796116504855	Bacteria	Bacteroidetes	Bacteroidia
Otu01172	8	54.3893129770992	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	19	30.3398058252427	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	16	29.1723202170963	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	18	25.3709909047391	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	13	20.4841713221602	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	10	17.0623145400594	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	22	15.0528885272579	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	1	14.3454871488344	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	4	13.5052179251074	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	17	11.9232763089684	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	20	3.74687760199834	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	25	3.61944157187177	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	21	2.73865414710485	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	23	0.479156684235745	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	24	0	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	27	0	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	28	0	Bacteria	Proteobacteria	Betaproteobacteria
Otu01172	26	0	Bacteria	Proteobacteria	Betaproteobacteria
Otu00018	19	1588.59223300971	Bacteria	Chloroflexi	Caldilineae
Otu00018	17	1466.56298600311	Bacteria	Chloroflexi	Caldilineae
Otu00018	18	1158.44901866922	Bacteria	Chloroflexi	Caldilineae
Otu00018	8	1121.18320610687	Bacteria	Chloroflexi	Caldilineae
Otu00018	16	676.390773405699	Bacteria	Chloroflexi	Caldilineae
Otu00018	28	568.040860999635	Bacteria	Chloroflexi	Caldilineae
Otu00018	1	551.105797967723	Bacteria	Chloroflexi	Caldilineae
Otu00018	10	393.916913946588	Bacteria	Chloroflexi	Caldilineae
Otu00018	21	357.981220657277	Bacteria	Chloroflexi	Caldilineae
Otu00018	20	343.463780183181	Bacteria	Chloroflexi	Caldilineae
Otu00018	24	308.155446086481	Bacteria	Chloroflexi	Caldilineae
Otu00018	26	306.758397409956	Bacteria	Chloroflexi	Caldilineae
Otu00018	27	300.074183976261	Bacteria	Chloroflexi	Caldilineae
Otu00018	4	262.124002455494	Bacteria	Chloroflexi	Caldilineae
Otu00018	23	256.348826066124	Bacteria	Chloroflexi	Caldilineae
Otu00018	22	243.694060211554	Bacteria	Chloroflexi	Caldilineae
Otu00018	13	152.700186219739	Bacteria	Chloroflexi	Caldilineae
Otu00018	25	148.914167528439	Bacteria	Chloroflexi	Caldilineae
Otu01531	25	30.5067218200621	Bacteria	Chlamydiae	Chlamydiae
Otu01531	24	26.8199233716475	Bacteria	Chlamydiae	Chlamydiae
Otu01531	18	19.6266156055529	Bacteria	Chlamydiae	Chlamydiae
Otu01531	23	16.7704839482511	Bacteria	Chlamydiae	Chlamydiae
Otu01531	22	13.8323840520749	Bacteria	Chlamydiae	Chlamydiae
Otu01531	4	12.2774708410068	Bacteria	Chlamydiae	Chlamydiae
Otu01531	26	11.7361392148928	Bacteria	Chlamydiae	Chlamydiae
Otu01531	27	8.90207715133531	Bacteria	Chlamydiae	Chlamydiae
Otu01531	17	8.29445308449974	Bacteria	Chlamydiae	Chlamydiae
Otu01531	20	7.49375520399667	Bacteria	Chlamydiae	Chlamydiae
Otu01531	21	7.04225352112676	Bacteria	Chlamydiae	Chlamydiae
Otu01531	28	6.93177672382342	Bacteria	Chlamydiae	Chlamydiae
Otu01531	1	5.37955768081291	Bacteria	Chlamydiae	Chlamydiae
Otu01531	16	3.3921302578019	Bacteria	Chlamydiae	Chlamydiae
Otu01531	8	2.86259541984733	Bacteria	Chlamydiae	Chlamydiae
Otu01531	13	2.79329608938548	Bacteria	Chlamydiae	Chlamydiae
Otu01531	19	2.42718446601942	Bacteria	Chlamydiae	Chlamydiae
Otu01531	10	0	Bacteria	Chlamydiae	Chlamydiae
Otu01047	21	26.9953051643193	Bacteria	Chlorobi	Chlorobia
Otu01047	10	11.1275964391691	Bacteria	Chlorobi	Chlorobia
Otu01047	22	9.35720097640358	Bacteria	Chlorobi	Chlorobia
Otu01047	1	8.96592946802152	Bacteria	Chlorobi	Chlorobia
Otu01047	8	4.77099236641221	Bacteria	Chlorobi	Chlorobia
Otu01047	4	4.29711479435236	Bacteria	Chlorobi	Chlorobia
Otu01047	20	2.91423813488759	Bacteria	Chlorobi	Chlorobia
Otu01047	17	0.518403317781234	Bacteria	Chlorobi	Chlorobia
Otu01047	18	0.478697941598851	Bacteria	Chlorobi	Chlorobia
Otu01047	25	0	Bacteria	Chlorobi	Chlorobia
Otu01047	24	0	Bacteria	Chlorobi	Chlorobia
Otu01047	16	0	Bacteria	Chlorobi	Chlorobia
Otu01047	28	0	Bacteria	Chlorobi	Chlorobia
Otu01047	27	0	Bacteria	Chlorobi	Chlorobia
Otu01047	13	0	Bacteria	Chlorobi	Chlorobia
Otu01047	23	0	Bacteria	Chlorobi	Chlorobia
Otu01047	26	0	Bacteria	Chlorobi	Chlorobia
Otu01047	19	0	Bacteria	Chlorobi	Chlorobia
Otu00228	8	286.736641221374	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	16	261.194029850746	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	19	249.393203883495	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	18	221.637146960268	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	17	217.729393468118	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	10	188.427299703264	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	1	188.284518828452	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	13	160.148975791434	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	4	62.0012277470841	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	20	29.5587010824313	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	22	21.1554109031733	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	21	19.9530516431925	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	27	14.4658753709199	Bacteria	Chloroflexi	Chloroflexi_unclassified
Otu00228	26	13.3549170376366	Bacteria	Chloroflexi	Chloroflexi_unclassified
